id,session_id,participant_id,task,t_ms,x,y,page_w,page_h,ts_utc,created_at
10335,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,291730,900,119,1280,715,2025-11-29 11:50:51.166+00,2025-11-29 11:51:12.930761+00
10336,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,291769,900,119,1280,715,2025-11-29 11:50:51.205+00,2025-11-29 11:51:12.930761+00
10337,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,291804,900,119,1280,715,2025-11-29 11:50:51.24+00,2025-11-29 11:51:12.930761+00
10338,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,291850,900,119,1280,715,2025-11-29 11:50:51.285+00,2025-11-29 11:51:12.930761+00
10339,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,291885,900,119,1280,715,2025-11-29 11:50:51.321+00,2025-11-29 11:51:12.930761+00
10340,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,291930,900,119,1280,715,2025-11-29 11:50:51.365+00,2025-11-29 11:51:12.930761+00
10341,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,291970,900,119,1280,715,2025-11-29 11:50:51.405+00,2025-11-29 11:51:12.930761+00
10342,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292006,900,119,1280,715,2025-11-29 11:50:51.441+00,2025-11-29 11:51:12.930761+00
10343,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292050,900,119,1280,715,2025-11-29 11:50:51.486+00,2025-11-29 11:51:12.930761+00
10344,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292088,900,119,1280,715,2025-11-29 11:50:51.524+00,2025-11-29 11:51:12.930761+00
10345,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292129,900,119,1280,715,2025-11-29 11:50:51.565+00,2025-11-29 11:51:12.930761+00
10346,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292167,900,119,1280,715,2025-11-29 11:50:51.602+00,2025-11-29 11:51:12.930761+00
10347,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292210,900,119,1280,715,2025-11-29 11:50:51.646+00,2025-11-29 11:51:12.930761+00
10348,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292249,900,119,1280,715,2025-11-29 11:50:51.685+00,2025-11-29 11:51:12.930761+00
10349,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292290,900,119,1280,715,2025-11-29 11:50:51.725+00,2025-11-29 11:51:12.930761+00
10350,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292330,900,119,1280,715,2025-11-29 11:50:51.766+00,2025-11-29 11:51:12.930761+00
10351,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292365,900,119,1280,715,2025-11-29 11:50:51.8+00,2025-11-29 11:51:12.930761+00
10352,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292405,900,119,1280,715,2025-11-29 11:50:51.841+00,2025-11-29 11:51:12.930761+00
10353,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292446,900,119,1280,715,2025-11-29 11:50:51.881+00,2025-11-29 11:51:12.930761+00
10354,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292487,900,119,1280,715,2025-11-29 11:50:51.922+00,2025-11-29 11:51:12.930761+00
10355,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292527,900,119,1280,715,2025-11-29 11:50:51.962+00,2025-11-29 11:51:12.930761+00
10356,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292565,900,119,1280,715,2025-11-29 11:50:52+00,2025-11-29 11:51:12.930761+00
10357,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292606,900,119,1280,715,2025-11-29 11:50:52.041+00,2025-11-29 11:51:12.930761+00
10358,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292645,900,119,1280,715,2025-11-29 11:50:52.081+00,2025-11-29 11:51:12.930761+00
10359,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292684,900,119,1280,715,2025-11-29 11:50:52.119+00,2025-11-29 11:51:12.930761+00
10360,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292726,900,119,1280,715,2025-11-29 11:50:52.162+00,2025-11-29 11:51:12.930761+00
10361,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292765,900,119,1280,715,2025-11-29 11:50:52.201+00,2025-11-29 11:51:12.930761+00
10362,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292800,900,119,1280,715,2025-11-29 11:50:52.236+00,2025-11-29 11:51:12.930761+00
10363,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292847,900,119,1280,715,2025-11-29 11:50:52.283+00,2025-11-29 11:51:12.930761+00
10364,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292883,900,119,1280,715,2025-11-29 11:50:52.319+00,2025-11-29 11:51:12.930761+00
10365,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292924,900,119,1280,715,2025-11-29 11:50:52.36+00,2025-11-29 11:51:12.930761+00
10366,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,292966,900,119,1280,715,2025-11-29 11:50:52.401+00,2025-11-29 11:51:12.930761+00
10367,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293001,900,119,1280,715,2025-11-29 11:50:52.436+00,2025-11-29 11:51:12.930761+00
10368,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293045,900,119,1280,715,2025-11-29 11:50:52.48+00,2025-11-29 11:51:12.930761+00
10369,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293083,900,119,1280,715,2025-11-29 11:50:52.519+00,2025-11-29 11:51:12.930761+00
10370,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293127,900,119,1280,715,2025-11-29 11:50:52.563+00,2025-11-29 11:51:12.930761+00
10371,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293166,900,119,1280,715,2025-11-29 11:50:52.601+00,2025-11-29 11:51:12.930761+00
10372,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293205,900,119,1280,715,2025-11-29 11:50:52.641+00,2025-11-29 11:51:12.930761+00
10373,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293244,900,119,1280,715,2025-11-29 11:50:52.68+00,2025-11-29 11:51:12.930761+00
10374,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293286,900,119,1280,715,2025-11-29 11:50:52.722+00,2025-11-29 11:51:12.930761+00
10375,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293326,900,119,1280,715,2025-11-29 11:50:52.761+00,2025-11-29 11:51:12.930761+00
10376,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293367,900,119,1280,715,2025-11-29 11:50:52.803+00,2025-11-29 11:51:12.930761+00
10377,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293408,900,119,1280,715,2025-11-29 11:50:52.844+00,2025-11-29 11:51:12.930761+00
10378,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293448,900,119,1280,715,2025-11-29 11:50:52.884+00,2025-11-29 11:51:12.930761+00
10379,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293489,900,119,1280,715,2025-11-29 11:50:52.925+00,2025-11-29 11:51:12.930761+00
10380,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293529,900,119,1280,715,2025-11-29 11:50:52.965+00,2025-11-29 11:51:12.930761+00
10381,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293565,900,119,1280,715,2025-11-29 11:50:53.001+00,2025-11-29 11:51:12.930761+00
10382,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293602,900,119,1280,715,2025-11-29 11:50:53.038+00,2025-11-29 11:51:12.930761+00
10383,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293647,900,119,1280,715,2025-11-29 11:50:53.083+00,2025-11-29 11:51:12.930761+00
10384,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293684,900,119,1280,715,2025-11-29 11:50:53.12+00,2025-11-29 11:51:12.930761+00
10385,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293725,900,119,1280,715,2025-11-29 11:50:53.16+00,2025-11-29 11:51:12.930761+00
10386,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293765,900,119,1280,715,2025-11-29 11:50:53.2+00,2025-11-29 11:51:12.930761+00
10387,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293801,900,119,1280,715,2025-11-29 11:50:53.236+00,2025-11-29 11:51:12.930761+00
10388,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293845,900,119,1280,715,2025-11-29 11:50:53.28+00,2025-11-29 11:51:12.930761+00
10389,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293883,900,119,1280,715,2025-11-29 11:50:53.318+00,2025-11-29 11:51:12.930761+00
10390,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293922,900,119,1280,715,2025-11-29 11:50:53.357+00,2025-11-29 11:51:12.930761+00
10391,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,293966,900,119,1280,715,2025-11-29 11:50:53.402+00,2025-11-29 11:51:12.930761+00
10392,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294006,900,119,1280,715,2025-11-29 11:50:53.442+00,2025-11-29 11:51:12.930761+00
10393,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294047,900,119,1280,715,2025-11-29 11:50:53.483+00,2025-11-29 11:51:12.930761+00
10394,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294085,900,119,1280,715,2025-11-29 11:50:53.521+00,2025-11-29 11:51:12.930761+00
10395,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294128,900,119,1280,715,2025-11-29 11:50:53.564+00,2025-11-29 11:51:12.930761+00
10396,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294165,900,119,1280,715,2025-11-29 11:50:53.601+00,2025-11-29 11:51:12.930761+00
10397,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294209,900,119,1280,715,2025-11-29 11:50:53.644+00,2025-11-29 11:51:12.930761+00
10398,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294241,900,119,1280,715,2025-11-29 11:50:53.677+00,2025-11-29 11:51:12.930761+00
10399,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294283,900,119,1280,715,2025-11-29 11:50:53.719+00,2025-11-29 11:51:12.930761+00
10400,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294325,900,119,1280,715,2025-11-29 11:50:53.761+00,2025-11-29 11:51:12.930761+00
10401,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294365,900,119,1280,715,2025-11-29 11:50:53.801+00,2025-11-29 11:51:12.930761+00
10402,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294405,900,119,1280,715,2025-11-29 11:50:53.841+00,2025-11-29 11:51:12.930761+00
10403,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294447,900,119,1280,715,2025-11-29 11:50:53.883+00,2025-11-29 11:51:12.930761+00
10404,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294485,900,119,1280,715,2025-11-29 11:50:53.921+00,2025-11-29 11:51:12.930761+00
10405,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294524,900,119,1280,715,2025-11-29 11:50:53.96+00,2025-11-29 11:51:12.930761+00
10406,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294565,900,119,1280,715,2025-11-29 11:50:54.001+00,2025-11-29 11:51:12.930761+00
10407,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294600,900,119,1280,715,2025-11-29 11:50:54.036+00,2025-11-29 11:51:12.930761+00
10408,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294645,900,119,1280,715,2025-11-29 11:50:54.081+00,2025-11-29 11:51:12.930761+00
10409,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294684,900,119,1280,715,2025-11-29 11:50:54.119+00,2025-11-29 11:51:12.930761+00
10410,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294725,900,119,1280,715,2025-11-29 11:50:54.161+00,2025-11-29 11:51:12.930761+00
10411,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294765,900,119,1280,715,2025-11-29 11:50:54.2+00,2025-11-29 11:51:12.930761+00
10412,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294801,900,119,1280,715,2025-11-29 11:50:54.237+00,2025-11-29 11:51:12.930761+00
10413,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294847,900,119,1280,715,2025-11-29 11:50:54.283+00,2025-11-29 11:51:12.930761+00
10414,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294890,900,119,1280,715,2025-11-29 11:50:54.325+00,2025-11-29 11:51:12.930761+00
10415,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294930,900,119,1280,715,2025-11-29 11:50:54.366+00,2025-11-29 11:51:12.930761+00
10416,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,294969,900,119,1280,715,2025-11-29 11:50:54.405+00,2025-11-29 11:51:12.930761+00
10417,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295010,900,119,1280,715,2025-11-29 11:50:54.445+00,2025-11-29 11:51:12.930761+00
10418,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295050,900,119,1280,715,2025-11-29 11:50:54.486+00,2025-11-29 11:51:12.930761+00
10419,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295089,900,119,1280,715,2025-11-29 11:50:54.525+00,2025-11-29 11:51:12.930761+00
10420,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295130,900,119,1280,715,2025-11-29 11:50:54.565+00,2025-11-29 11:51:12.930761+00
10421,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295170,900,119,1280,715,2025-11-29 11:50:54.605+00,2025-11-29 11:51:12.930761+00
10422,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295210,900,119,1280,715,2025-11-29 11:50:54.646+00,2025-11-29 11:51:12.930761+00
10423,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295245,899,120,1280,715,2025-11-29 11:50:54.681+00,2025-11-29 11:51:12.930761+00
10424,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295285,882,138,1280,715,2025-11-29 11:50:54.721+00,2025-11-29 11:51:12.930761+00
10425,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295324,859,166,1280,715,2025-11-29 11:50:54.76+00,2025-11-29 11:51:12.930761+00
10426,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295381,797,243,1280,715,2025-11-29 11:50:54.816+00,2025-11-29 11:51:12.930761+00
10427,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295414,787,254,1280,715,2025-11-29 11:50:54.849+00,2025-11-29 11:51:12.930761+00
10428,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295445,733,312,1280,715,2025-11-29 11:50:54.881+00,2025-11-29 11:51:12.930761+00
10429,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295487,712,326,1280,715,2025-11-29 11:50:54.922+00,2025-11-29 11:51:12.930761+00
10430,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295521,712,326,1280,715,2025-11-29 11:50:54.957+00,2025-11-29 11:51:12.930761+00
10431,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295567,712,326,1280,715,2025-11-29 11:50:55.003+00,2025-11-29 11:51:12.930761+00
10432,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295604,712,326,1280,715,2025-11-29 11:50:55.04+00,2025-11-29 11:51:12.930761+00
10433,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295647,712,326,1280,715,2025-11-29 11:50:55.083+00,2025-11-29 11:51:12.930761+00
10434,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295686,712,326,1280,715,2025-11-29 11:50:55.121+00,2025-11-29 11:51:12.930761+00
10435,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295725,712,326,1280,715,2025-11-29 11:50:55.161+00,2025-11-29 11:51:12.930761+00
10436,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295766,712,326,1280,715,2025-11-29 11:50:55.202+00,2025-11-29 11:51:12.930761+00
10437,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295806,712,326,1280,715,2025-11-29 11:50:55.241+00,2025-11-29 11:51:12.930761+00
10438,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295847,712,326,1280,715,2025-11-29 11:50:55.282+00,2025-11-29 11:51:12.930761+00
10439,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295884,712,326,1280,715,2025-11-29 11:50:55.32+00,2025-11-29 11:51:12.930761+00
10440,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295924,712,326,1280,715,2025-11-29 11:50:55.36+00,2025-11-29 11:51:12.930761+00
10441,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,295964,712,326,1280,715,2025-11-29 11:50:55.4+00,2025-11-29 11:51:12.930761+00
10442,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296000,712,326,1280,715,2025-11-29 11:50:55.436+00,2025-11-29 11:51:12.930761+00
10443,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296045,712,326,1280,715,2025-11-29 11:50:55.48+00,2025-11-29 11:51:12.930761+00
10444,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296085,712,326,1280,715,2025-11-29 11:50:55.521+00,2025-11-29 11:51:12.930761+00
10445,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296121,712,326,1280,715,2025-11-29 11:50:55.557+00,2025-11-29 11:51:12.930761+00
10446,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296167,712,326,1280,715,2025-11-29 11:50:55.602+00,2025-11-29 11:51:12.930761+00
10447,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296202,712,326,1280,715,2025-11-29 11:50:55.637+00,2025-11-29 11:51:12.930761+00
10448,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296259,712,326,1280,715,2025-11-29 11:50:55.695+00,2025-11-29 11:51:12.930761+00
10449,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296293,718,322,1280,715,2025-11-29 11:50:55.729+00,2025-11-29 11:51:12.930761+00
10450,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296324,742,303,1280,715,2025-11-29 11:50:55.76+00,2025-11-29 11:51:12.930761+00
10451,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296381,837,231,1280,715,2025-11-29 11:50:55.816+00,2025-11-29 11:51:12.930761+00
10452,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296402,914,184,1280,715,2025-11-29 11:50:55.837+00,2025-11-29 11:51:12.930761+00
10453,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296446,950,166,1280,715,2025-11-29 11:50:55.882+00,2025-11-29 11:51:12.930761+00
10454,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296485,973,155,1280,715,2025-11-29 11:50:55.92+00,2025-11-29 11:51:12.930761+00
10455,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296522,976,154,1280,715,2025-11-29 11:50:55.958+00,2025-11-29 11:51:12.930761+00
10456,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296566,976,154,1280,715,2025-11-29 11:50:56.001+00,2025-11-29 11:51:12.930761+00
10457,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296604,976,154,1280,715,2025-11-29 11:50:56.039+00,2025-11-29 11:51:12.930761+00
10458,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296646,976,154,1280,715,2025-11-29 11:50:56.082+00,2025-11-29 11:51:12.930761+00
10459,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296684,976,154,1280,715,2025-11-29 11:50:56.12+00,2025-11-29 11:51:12.930761+00
10460,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296726,976,154,1280,715,2025-11-29 11:50:56.162+00,2025-11-29 11:51:12.930761+00
10461,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296767,976,154,1280,715,2025-11-29 11:50:56.203+00,2025-11-29 11:51:12.930761+00
10462,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296800,976,154,1280,715,2025-11-29 11:50:56.236+00,2025-11-29 11:51:12.930761+00
10463,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296846,976,154,1280,715,2025-11-29 11:50:56.282+00,2025-11-29 11:51:12.930761+00
10464,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296881,976,154,1280,715,2025-11-29 11:50:56.316+00,2025-11-29 11:51:12.930761+00
10465,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,296927,976,154,1280,715,2025-11-29 11:50:56.363+00,2025-11-29 11:51:12.930761+00
